state,city,station,,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
Assam,Silchar,"Tarapur, Silchar - PCBA",,24.82827,92.79525,CO,12,20,18
Assam,Silchar,"Tarapur, Silchar - PCBA",,24.82827,92.79525,OZONE,1,23,14
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",,26.987634,94.636574,NO2,25,93,52
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",,26.987634,94.636574,SO2,5,45,10
Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",,16.9872867,81.7363176,SO2,10,12,11
Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",,16.9872867,81.7363176,CO,12,44,22
Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",,16.9872867,81.7363176,OZONE,6,7,6
Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",,13.67,79.35,PM10,51,102,72
Bihar,Gaya,"Collectorate, Gaya - BSPCB",,24.7955,84.9994,PM2.5,29,309,176
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",,25.697189,85.2459,PM2.5,155,331,263
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",,25.697189,85.2459,NH3,5,7,6
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",,25.560083,87.553265,NO2,13,15,14
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",,26.0881305,87.93840336,NH3,11,14,12
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",,26.0881305,87.93840336,OZONE,19,26,20
Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",,16.536107,80.594233,PM10,46,88,68
Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",,16.536107,80.594233,SO2,3,8,6
Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",,16.486692,80.699436,SO2,2,6,4
Delhi,Delhi,"Alipur, Delhi - DPCC",,28.815329,77.15301,CO,36,81,41
Delhi,Delhi,"Anand Vihar, Delhi - DPCC",,28.647622,77.315809,PM2.5,58,380,258
Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",,28.695381,77.181665,SO2,10,68,28
Delhi,Delhi,"Aya Nagar, Delhi - IMD",,28.4706914,77.1099364,NO2,2,149,66
Delhi,Delhi,"Bawana, Delhi - DPCC",,28.7762,77.051074,PM10,115,419,241
Delhi,Delhi,"Bawana, Delhi - DPCC",,28.7762,77.051074,CO,19,90,30
Delhi,Delhi,"Burari Crossing, Delhi - IMD",,28.7256504,77.2011573,PM2.5,77,427,253
Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",,21.194815,81.31477,OZONE,7,40,36
Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",,21.185571,81.343175,PM2.5,21,73,42
Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",,21.185571,81.343175,CO,16,66,43
Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",,21.224231,81.40835,OZONE,23,32,29
Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",,25.366336,87.117468,OZONE,19,28,24
Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",,25.0328,85.41948,NH3,2,3,2
Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",,25.0328,85.41948,CO,1,79,22
Bihar,Saharsa,"Police Line, Saharsa - BSPCB",,25.892357,86.590325,PM2.5,28,322,171
Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",,25.859655,85.77944,SO2,5,27,20
Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",,24.952822,84.002396,CO,48,56,52
Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",,26.2271665,84.3570427,NH3,1,2,2
Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",,26.2271665,84.3570427,SO2,3,7,5
Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",,26.2271665,84.3570427,OZONE,4,94,65
Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",,30.751462,76.762879,PM2.5,2,252,168
Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",,21.237755,81.705301,NH3,7,7,7
Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",,21.237755,81.705301,CO,29,48,35
Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",,22.06631475,83.33820077,CO,18,22,20
Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",,22.1910172,83.5197009,CO,14,56,22
Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",,21.258815,81.578979,PM2.5,30,41,35
Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",,21.258815,81.578979,NO2,58,96,79
Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",,21.258815,81.578979,SO2,6,20,10
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",,25.610369,85.132568,NO2,13,14,13
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",,25.610369,85.132568,SO2,3,10,8
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",,25.599486,85.113666,OZONE,15,126,98
Bihar,Patna,"Samanpura, Patna - BSPCB",,25.596727,85.085624,NH3,6,7,6
Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",,26.1403345,85.3650192,NO2,10,10,10
Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",,26.1209,85.3647,OZONE,10,53,49
Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",,25.586562,85.043586,CO,12,129,33
Chhattisgarh,Korba,"Rampur, Korba - CECB",,22.368195,82.746431,NO2,30,43,35
Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",,28.5627763,77.1180053,PM2.5,44,351,169
Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",,28.5627763,77.1180053,CO,14,108,40
Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",,28.6811736,77.3025234,CO,2,106,41
Delhi,Delhi,"ITO, Delhi - CPCB",,28.628624,77.24106,PM2.5,48,358,221
Delhi,Delhi,"ITO, Delhi - CPCB",,28.628624,77.24106,NO2,6,360,118
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",,28.73282,77.170633,PM10,130,500,270
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",,28.73282,77.170633,NO2,43,379,117
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",,28.73282,77.170633,NH3,4,10,8
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",,28.73282,77.170633,CO,43,119,66
Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",,28.58028,77.233829,PM10,93,251,172
Delhi,Delhi,"North Campus, DU, Delhi - IMD",,28.6573814,77.1585447,PM2.5,54,384,237
Delhi,Delhi,"North Campus, DU, Delhi - IMD",,28.6573814,77.1585447,OZONE,29,293,182
Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",,28.530785,77.271255,NO2,45,142,94
Delhi,Delhi,"Patparganj, Delhi - DPCC",,28.623763,77.287209,PM2.5,45,382,218
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,PM10,89,416,197
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,NO2,52,106,80
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",,28.674045,77.131023,NH3,5,10,8
Delhi,Delhi,"Pusa, Delhi - DPCC",,28.639652,77.146275,PM10,94,234,155
Delhi,Delhi,"Pusa, Delhi - DPCC",,28.639652,77.146275,NH3,4,13,9
Delhi,Delhi,"Pusa, Delhi - DPCC",,28.639652,77.146275,SO2,13,42,25
Delhi,Delhi,"R K Puram, Delhi - DPCC",,28.563262,77.186937,SO2,33,72,49
Delhi,Delhi,"Rohini, Delhi - DPCC",,28.732528,77.11992,PM10,101,421,247
Delhi,Delhi,"Shadipur, Delhi - CPCB",,28.6514781,77.1473105,PM2.5,103,330,246
Delhi,Delhi,"Shadipur, Delhi - CPCB",,28.6514781,77.1473105,NH3,9,12,10
Delhi,Delhi,"Shadipur, Delhi - CPCB",,28.6514781,77.1473105,CO,22,60,37
Delhi,Delhi,"Sirifort, Delhi - CPCB",,28.5504249,77.2159377,PM2.5,18,364,208
Delhi,Delhi,"Sirifort, Delhi - CPCB",,28.5504249,77.2159377,NO2,34,44,43
Delhi,Delhi,"Sirifort, Delhi - CPCB",,28.5504249,77.2159377,NH3,8,21,14
Delhi,Delhi,"Sirifort, Delhi - CPCB",,28.5504249,77.2159377,OZONE,26,77,45
Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",,23.107969,72.574648,CO,6,35,14
Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",,23.107969,72.574648,OZONE,89,263,166
Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",,23.002657,72.591912,PM2.5,29,117,71
Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",,23.020509,72.579261,NO2,14,113,51
Delhi,Delhi,"Mundka, Delhi - DPCC",,28.684678,77.076574,SO2,7,18,11
Delhi,Delhi,"Mundka, Delhi - DPCC",,28.684678,77.076574,OZONE,8,130,99
Delhi,Delhi,"Najafgarh, Delhi - DPCC",,28.570173,76.933762,PM10,69,222,151
Delhi,Delhi,"Najafgarh, Delhi - DPCC",,28.570173,76.933762,SO2,9,20,15
Delhi,Delhi,"Najafgarh, Delhi - DPCC",,28.570173,76.933762,CO,47,92,54
Delhi,Delhi,"Narela, Delhi - DPCC",,28.822836,77.101981,NO2,26,70,51
Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",,28.56789,77.250515,PM10,84,388,221
Delhi,Delhi,"Burari Crossing, Delhi - IMD",,28.7256504,77.2011573,CO,38,70,46
Delhi,Delhi,"Burari Crossing, Delhi - IMD",,28.7256504,77.2011573,OZONE,4,98,75
Delhi,Delhi,"Chandni Chowk, Delhi - IITM",,28.656756,77.227234,NH3,1,7,3
Delhi,Delhi,"DTU, Delhi - CPCB",,28.7500499,77.1112615,SO2,64,72,67
Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",,28.5710274,77.0719006,PM10,92,384,207
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",,28.611281,77.237738,PM2.5,47,358,230
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",,28.611281,77.237738,PM10,81,374,198
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",,28.636429,77.201067,PM2.5,45,349,195
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",,28.636429,77.201067,OZONE,1,41,13
Delhi,Delhi,"Mundka, Delhi - DPCC",,28.684678,77.076574,NO2,28,95,62
Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",,21.613267,73.010555,PM10,71,121,91
Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",,21.613267,73.010555,OZONE,31,44,32
Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",,28.710508,77.249485,NH3,5,8,7
Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",,28.531346,77.190156,PM2.5,38,358,177
Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",,28.531346,77.190156,NO2,15,124,61
Delhi,Delhi,"Wazirpur, Delhi - DPCC",,28.699793,77.165453,PM10,138,469,263
Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",,13.029152,77.585901,OZONE,5,130,67
Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",,12.938539,77.5901,NO2,14,247,38
Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",,12.938539,77.5901,CO,12,48,18
Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",,12.920984,77.584908,PM2.5,38,67,50
Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",,12.7816279,77.6299145,NO2,34,41,38
Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",,13.003872,77.664217,SO2,8,9,9
Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",,13.003872,77.664217,CO,18,60,31
Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",,13.003872,77.664217,OZONE,30,32,31
Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",,13.0270199,77.494094,PM10,33,105,77
Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",,28.4227,77.0667,NH3,92,93,93
Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",,30.943887,76.801991,NH3,5,7,6
Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",,30.943887,76.801991,SO2,15,106,35
Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",,30.943887,76.801991,CO,43,85,48
Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",,34.066206,74.81982,NH3,2,2,2
Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",,23.243639,72.68994,CO,13,26,19
Gujarat,Surat,"Science Center, Surat - SMC",,21.170046,72.795405,PM2.5,9,49,31
Gujarat,Surat,"Science Center, Surat - SMC",,21.170046,72.795405,CO,52,79,62
Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",,20.362421,72.918013,NH3,10,10,10
Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",,22.969611,72.6435,CO,44,103,53
Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",,23.80569,86.44268,OZONE,19,55,41
Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",,15.888653,74.541751,PM10,31,61,42
Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",,15.888653,74.541751,NH3,4,8,6
Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",,12.951913,77.539784,OZONE,28,189,137
Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,12.9756843,77.5660749,NO2,31,36,33
Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",,12.9756843,77.5660749,SO2,6,15,11
Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",,13.428828,77.731418,NO2,15,22,18
Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",,13.328028,75.797056,OZONE,31,50,42
Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",,14.4758,75.9052,PM2.5,27,93,60
Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",,14.4758,75.9052,SO2,3,78,13
Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",,14.4758,75.9052,CO,24,40,31
Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",,13.0270199,77.494094,SO2,6,22,9
Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",,13.0270199,77.494094,CO,20,60,38
Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",,13.0270199,77.494094,OZONE,32,37,36
Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",,12.921418,77.502466,NH3,2,2,2
Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",,12.917348,77.622813,OZONE,4,47,33
Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",,14.816666,74.141003,NH3,1,2,1
Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",,14.816666,74.141003,SO2,24,24,24
Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",,14.816666,74.141003,CO,10,10,10
Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",,15.34763,76.181767,PM10,31,65,45
Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",,28.39072,77.30059,OZONE,11,60,30
Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",,28.376058,77.315741,PM2.5,45,47,45
Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",,28.4417,77.3217,CO,59,64,61
Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",,15.411456,75.638133,PM2.5,7,13,10
Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",,15.411456,75.638133,PM10,37,56,45
Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",,17.336318,76.847397,NH3,2,4,3
Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",,26.203442,78.193251,CO,22,113,34
Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",,26.259242,78.216432,OZONE,14,73,61
Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",,26.200388,78.147714,PM2.5,30,127,55
Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",,26.200388,78.147714,SO2,7,28,17
Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",,26.200388,78.147714,CO,22,135,49
Madhya Pradesh,Indore,"Airport Area, Indore - IMC",,22.7289,75.8076,PM10,34,141,69
Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",,22.431,75.5213,PM2.5,35,170,74
Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",,22.431,75.5213,NO2,59,187,123
Madhya Pradesh,Indore,"Regional Park, Indore - IMC",,22.678,75.8559,PM10,20,107,52
Madhya Pradesh,Indore,"Regional Park, Indore - IMC",,22.678,75.8559,SO2,56,62,59
Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",,8.8787,76.6073,PM2.5,46,56,52
Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",,8.8787,76.6073,PM10,65,74,70
Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",,8.8787,76.6073,CO,14,18,16
Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",,8.5637,76.8865,CO,18,44,23
Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",,8.5149093,76.9435879,SO2,9,33,17
Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",,10.5324,76.2159,SO2,1,1,1
Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",,10.5324,76.2159,CO,6,14,10
Madhya Pradesh,Indore,"Regional Park, Indore - IMC",,22.678,75.8559,OZONE,7,23,19
Madhya Pradesh,Indore,"Residency Area, Indore - IMC",,22.7084,75.8815,SO2,30,43,34
Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",,23.163174,79.973061,NO2,30,59,43
Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",,23.142888,79.916147,PM10,30,103,62
Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",,23.168606,79.932247,NH3,1,3,2
Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",,23.264759,77.381568,NO2,13,58,29
Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",,23.210494,77.425409,NO2,14,137,68
Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",,23.233584,77.400574,CO,3,105,64
Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",,22.9682591,76.064118,OZONE,42,94,59
Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",,26.203442,78.193251,NO2,7,74,22
Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",,23.838586,78.759431,NH3,1,1,1
Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",,23.838586,78.759431,SO2,6,16,11
Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",,23.8640158,78.80289321,SO2,26,29,27
Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",,23.8640158,78.80289321,CO,57,78,62
Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",,24.58434363,80.8549414,PM2.5,42,43,42
Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",,24.58434363,80.8549414,PM10,55,56,55
Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",,13.377516,77.099072,PM2.5,28,79,49
Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",,13.377516,77.099072,PM10,117,187,146
Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",,13.377516,77.099072,NH3,2,2,2
Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",,13.377516,77.099072,SO2,3,8,6
Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",,13.377516,77.099072,OZONE,5,7,6
Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",,16.7602,77.1428,NO2,22,38,29
Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",,23.218135,79.95777,CO,27,115,54
Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",,23.50016,80.23284,PM2.5,22,94,51
Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",,23.50016,80.23284,NO2,17,102,47
Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",,23.10844,77.511428,SO2,2,111,49
Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",,19.10122,74.73339,PM10,44,137,76
Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",,20.719516,77.000253,NH3,4,9,6
Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",,20.719516,77.000253,SO2,4,34,11
Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",,20.9402359,77.7895248,PM2.5,45,115,72
Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",,10.073232,76.302765,SO2,3,3,3
Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",,11.875,75.3732,PM2.5,45,51,48
Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",,19.863756,75.321188,SO2,15,49,31
Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",,19.16485,73.23409,PM2.5,60,119,86
Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",,19.16485,73.23409,SO2,10,41,19
Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",,19.16485,73.23409,CO,12,46,18
Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",,19.0243902,73.0406721,NH3,7,14,9
Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",,19.0243902,73.0406721,SO2,5,9,7
Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",,19.309073,73.057223,NO2,26,53,41
Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",,19.309073,73.057223,OZONE,11,127,79
Maharashtra,Boisar,"Khaira, Boisar - MPCB",,19.786089,72.757971,CO,14,23,16
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",,19.9629,79.298714,PM10,115,350,169
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",,19.9629,79.298714,SO2,18,59,21
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",,19.9629,79.298714,OZONE,20,67,21
Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",,19.9775302,79.2337086,PM2.5,33,88,60
Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",,19.9775302,79.2337086,CO,3,36,16
Maharashtra,Dhule,"Deopur, Dhule - MPCB",,20.918946,74.776388,NO2,34,42,39
Maharashtra,Dhule,"Deopur, Dhule - MPCB",,20.918946,74.776388,NH3,1,2,2
Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",,21.001264,75.565602,PM10,47,270,130
Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",,21.001264,75.565602,NH3,2,7,3
Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",,19.0863,72.8888,NH3,1,2,1
Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",,18.96702,72.84214,CO,25,38,32
Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",,19.1878657,72.8304069,OZONE,34,57,45
Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",,18.897756,72.81332,NO2,17,124,40
Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",,19.2243333,72.8658113,NO2,13,42,27
Maharashtra,Mumbai,"Byculla, Mumbai - BMC",,18.9767,72.838,CO,1,74,4
Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",,19.11074,72.86084,OZONE,52,117,85
Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",,19.0364585,72.8954371,CO,14,24,17
Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",,19.10078,72.87462,NH3,1,2,1
Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",,20.9402359,77.7895248,OZONE,27,103,94
Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",,19.87562,75.38731,NO2,9,160,46
Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",,19.87562,75.38731,NH3,1,3,2
Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",,19.87562,75.38731,SO2,5,21,12
Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",,19.87562,75.38731,OZONE,7,80,72
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",,19.1375,72.915056,PM10,75,104,86
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",,19.1375,72.915056,NO2,10,13,12
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",,19.1375,72.915056,NH3,2,2,2
Maharashtra,Mumbai,"Powai, Mumbai - MPCB",,19.1375,72.915056,CO,14,16,15
Maharashtra,Mumbai,"Sewri, Mumbai - BMC",,19.000084,72.85673,NH3,2,19,6
Maharashtra,Mumbai,"Sewri, Mumbai - BMC",,19.000084,72.85673,CO,10,70,12
Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",,19.060498,72.923356,SO2,1,4,2
Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",,19.060498,72.923356,CO,6,71,13
Maharashtra,Mumbai,"Sion, Mumbai - MPCB",,19.047,72.8746,OZONE,1,1,1
Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",,18.39963,76.57452,PM10,53,132,85
Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",,18.39963,76.57452,SO2,1,14,5
Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",,20.555712,74.529236,PM2.5,46,351,133
Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",,20.555712,74.529236,OZONE,21,123,114
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",,19.065931,72.862131,CO,13,31,21
Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",,19.2058,72.8682,NO2,1,3,1
Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",,19.215859,72.831718,OZONE,1,52,46
Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",,19.25292,73.142019,NH3,1,1,1
Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",,16.6870449,74.2505872,NO2,8,13,9
Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",,16.6870449,74.2505872,CO,8,43,13
