country,state,city,station,,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",,19.083694,72.920967,CO,8,59,13
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",,19.2058,72.8682,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",,19.215859,72.831718,PM10,55,103,71
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",,19.215859,72.831718,NH3,1,9,6
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",,19.0632143,72.8456324,OZONE,2,99,86
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",,24.10897,82.64558,SO2,30,84,44
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",,23.182719,75.768218,PM2.5,32,64,46
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",,23.182719,75.768218,NH3,3,5,4
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",,19.10122,74.73339,NO2,25,149,69
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",,19.10122,74.73339,NH3,4,12,6
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",,19.10122,74.73339,CO,32,124,44
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",,20.719516,77.000253,PM10,54,109,81
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",,20.719516,77.000253,CO,38,81,44
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",,19.854616,75.905894,NH3,2,5,4
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",,19.192056,72.9585188,NO2,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",,19.192056,72.9585188,OZONE,51,109,80
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",,16.6870449,74.2505872,PM2.5,36,71,49
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",,16.6870449,74.2505872,PM10,29,70,45
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",,16.6870449,74.2505872,NH3,2,8,5
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",,16.7143745,74.2426398,NO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",,16.7143745,74.2426398,NH3,NA,NA,NA
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",,19.9629,79.298714,NO2,23,71,37
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",,19.9629,79.298714,CO,10,36,10
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",,19.9775302,79.2337086,NO2,28,34,33
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",,19.9775302,79.2337086,NH3,1,1,1
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",,21.001264,75.565602,PM2.5,65,292,162
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",,21.001264,75.565602,OZONE,1,126,105
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",,19.854616,75.905894,PM2.5,60,308,95
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",,22.624758,75.675238,NO2,4,63,21
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",,22.624758,75.675238,SO2,12,89,28
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",,23.838586,78.759431,OZONE,35,78,69
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",,23.8640158,78.80289321,PM10,21,82,55
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",,24.58434363,80.8549414,NO2,75,75,75
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",,24.58434363,80.8549414,CO,12,29,15
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",,20.939198,77.765701,PM2.5,NA,NA,NA
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",,20.939198,77.765701,SO2,NA,NA,NA
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",,20.939198,77.765701,CO,31,94,41
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",,19.87562,75.38731,PM2.5,41,103,68
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",,19.8389439,75.244448,NH3,NA,NA,NA
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",,19.863756,75.321188,NH3,2,3,3
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",,19.16485,73.23409,OZONE,1,147,115
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",,19.0243902,73.0406721,NO2,28,65,41
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",,19.0243902,73.0406721,OZONE,4,91,63
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",,19.309073,73.057223,NH3,3,8,4
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",,19.786089,72.757971,NH3,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",,19.786089,72.757971,OZONE,27,46,34
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",,19.23241,72.86895,CO,12,50,33
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",,19.0364585,72.8954371,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",,19.3832,72.8204,PM2.5,26,121,58
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",,19.3832,72.8204,NO2,25,28,27
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",,19.3832,72.8204,NH3,4,4,4
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",,19.3832,72.8204,CO,42,72,44
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",,19.10861,72.83622,PM10,57,107,84
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",,19.10861,72.83622,OZONE,6,12,8
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",,18.9936162,72.8128113,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",,18.9936162,72.8128113,NH3,4,5,5
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",,18.9936162,72.8128113,SO2,4,10,7
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",,21.121801,79.04952,PM10,12,133,107
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",,21.121801,79.04952,NH3,2,31,6
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",,21.121801,79.04952,OZONE,13,167,130
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",,21.14472,79.107595,PM10,98,166,131
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",,19.0863,72.8888,CO,4,18,7
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",,19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",,19.19709,72.82204,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",,19.19709,72.82204,OZONE,59,96,79
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",,18.96702,72.84214,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",,19.1878657,72.8304069,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",,19.1878657,72.8304069,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",,19.1878657,72.8304069,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",,19.175,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",,18.897756,72.81332,NH3,4,6,4
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",,18.63673,73.82487,CO,18,29,22
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",,18.63673,73.82487,OZONE,63,105,77
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",,18.59051,73.77946,CO,16,32,22
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",,18.614767,73.799516,PM10,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",,18.614767,73.799516,OZONE,75,82,79
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,PM2.5,53,142,76
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",,18.616318,73.765797,SO2,1,21,6
India,Maharashtra,Pune,"Bhosari, Pune - IITM",,18.640051,73.848956,CO,56,82,69
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",,19.02579,73.10297,PM10,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",,19.02579,73.10297,CO,8,36,22
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",,19.063,73.1209,PM10,121,161,135
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",,19.063,73.1209,NO2,3,10,7
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",,19.063,73.1209,NH3,5,12,9
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",,18.63673,73.82487,PM2.5,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",,18.63673,73.82487,NH3,NA,NA,NA
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",,19.95022,73.73148,CO,6,106,13
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",,19.9591346,73.7788008,NO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",,19.090337,73.014232,PM2.5,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",,19.090337,73.014232,NO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",,19.1135051,73.008978,PM2.5,56,307,107
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",,19.0575752,73.0151367,NH3,NA,NA,NA
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",,18.501793,73.927532,PM10,99,180,130
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",,18.57304,73.927715,PM10,106,178,148
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",,18.57304,73.927715,NO2,27,93,64
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",,18.536457,73.805454,PM2.5,NA,NA,NA
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",,19.173852,77.296291,NH3,3,5,4
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",,19.173852,77.296291,OZONE,8,109,98
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",,20.021503,73.813844,PM10,68,318,140
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",,19.060498,72.923356,PM10,86,176,131
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",,19.047,72.8746,PM2.5,72,135,92
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",,19.047,72.8746,NO2,100,130,114
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",,21.14472,79.107595,CO,28,126,48
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",,21.152875,79.0517531,SO2,15,118,44
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",,19.445821,72.7988231,OZONE,1,89,58
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",,25.5803419,91.8942571,PM2.5,55,320,169
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",,25.5586,91.8985,NO2,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",,25.5586,91.8985,OZONE,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",,23.7176342,92.7192841,SO2,2,2,2
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",,23.7176342,92.7192841,CO,3,3,3
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",,25.6635413,94.0989878,NO2,2,4,3
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",,26.470859,74.646594,PM2.5,50,191,87
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",,26.470859,74.646594,NO2,42,54,51
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",,26.470859,74.646594,SO2,6,10,8
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,PM2.5,30,85,53
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,PM10,42,115,75
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,NO2,46,102,74
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",,27.554793,76.611536,OZONE,12,60,56
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,NO2,8,119,35
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",,23.55519,74.44001,NH3,3,11,6
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",,22.245,84.88111111,PM2.5,NA,NA,NA
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",,22.245,84.88111111,PM10,NA,NA,NA
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",,22.245,84.88111111,NO2,NA,NA,NA
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",,22.245,84.88111111,CO,NA,NA,NA
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",,21.606865,85.510538,OZONE,1,74,56
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",,11.9309,79.8027,SO2,5,12,8
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",,11.9309,79.8027,OZONE,16,52,47
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",,31.62,74.876512,NO2,NA,NA,NA
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",,20.832874,85.104082,NO2,11,53,26
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",,21.51161,86.89088,PM2.5,43,137,74
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",,21.51161,86.89088,OZONE,13,145,117
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",,22.1166054,85.3945546,PM2.5,42,197,88
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",,22.1166054,85.3945546,NH3,3,4,4
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",,20.24079,85.836784,PM10,28,107,63
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",,20.24079,85.836784,NO2,13,37,22
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",,20.34652,85.8163,OZONE,5,110,95
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",,22.06156703,85.47409613,PM2.5,27,73,52
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",,21.8004996,83.8396977,NO2,10,11,10
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",,21.8004996,83.8396977,OZONE,2,105,79
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",,20.94185,86.1151,NH3,1,3,2
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",,20.94185,86.1151,SO2,2,50,8
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",,19.26777,72.97182,PM10,91,181,114
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",,19.26777,72.97182,NO2,17,91,51
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",,19.222279,72.957979,CO,6,47,21
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",,19.235581,73.159121,CO,5,44,12
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",,19.445821,72.7988231,PM2.5,28,276,91
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,PM10,43,102,72
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",,22.265816,86.174829,CO,9,33,14
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",,22.18972222,84.86277778,PM10,91,118,95
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",,18.664282,73.763966,NO2,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",,16.5038,74.3623,SO2,NA,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",,17.6336264,75.9132495,PM10,NA,NA,NA
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,PM2.5,26,137,72
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,PM10,31,128,83
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,CO,56,102,75
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",,30.649961,76.331442,OZONE,45,51,49
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,PM10,48,189,91
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",,25.106006,76.469948,NO2,7,113,33
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",,25.747299,71.393989,SO2,7,29,13
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",,27.215415,77.50873,PM2.5,26,212,83
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,SO2,12,80,36
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",,25.339605,74.618883,OZONE,2,102,90
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,PM2.5,64,310,170
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",,28.194909,76.862296,SO2,2,48,18
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",,28.018792,73.292658,SO2,5,17,8
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",,25.435774,75.644272,NO2,NA,NA,NA
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",,25.435774,75.644272,NH3,NA,NA,NA
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,PM2.5,27,351,96
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,NO2,7,113,47
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",,24.892047,74.623527,CO,23,122,64
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,NO2,8,39,18
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",,28.296139,74.961696,SO2,5,11,9
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,NH3,4,8,7
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",,26.895552,76.334753,CO,16,102,36
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,PM2.5,14,127,56
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,PM10,46,138,89
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",,26.699557,77.898881,CO,20,64,29
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",,23.837789,73.714926,PM10,53,157,104
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",,23.837789,73.714926,SO2,1,6,4
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",,29.61075,74.283608,PM2.5,NA,NA,NA
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",,29.61075,74.283608,PM10,NA,NA,NA
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,PM10,56,159,99
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,NO2,21,132,66
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",,26.902909,75.836858,NH3,4,18,9
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",,26.843698,75.766894,PM2.5,28,333,171
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",,26.843698,75.766894,NO2,10,141,60
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",,26.9164092,75.7994901,NH3,3,115,42
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",,26.9164092,75.7994901,SO2,26,32,28
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",,26.786682,75.827928,SO2,2,4,3
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",,26.960669,75.771817,NH3,3,10,5
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",,26.960669,75.771817,OZONE,1,48,37
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",,26.9502929,75.730943,NO2,19,103,49
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",,26.912329,70.909168,PM2.5,36,74,51
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",,26.912329,70.909168,PM10,61,338,127
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",,26.912329,70.909168,OZONE,15,127,113
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",,25.344694,72.626208,CO,12,36,18
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",,24.588397,76.172782,PM10,42,168,82
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",,24.588397,76.172782,NO2,17,105,43
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",,24.588397,76.172782,SO2,3,15,8
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",,28.108988,75.386577,NH3,6,15,11
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",,26.268249,73.0193853,PM2.5,18,291,113
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",,26.268249,73.0193853,PM10,66,425,174
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",,26.268249,73.0193853,SO2,1,20,11
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,PM2.5,29,247,78
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,PM10,52,345,120
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",,26.215415,73.070156,CO,12,70,21
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",,26.358805,73.047444,SO2,4,30,9
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",,26.253384,72.976571,PM2.5,23,213,72
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",,26.253384,72.976571,PM10,45,225,107
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",,25.16409,75.858137,NO2,33,165,86
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",,25.16409,75.858137,SO2,7,104,32
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",,25.196024,75.855668,NO2,14,102,52
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",,25.196024,75.855668,NH3,8,16,12
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",,25.196024,75.855668,SO2,4,103,14
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",,25.196024,75.855668,OZONE,4,115,83
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",,25.14389,75.821256,PM10,62,187,118
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",,25.14389,75.821256,NO2,14,34,20
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",,25.5626095,84.663264,NO2,5,8,7
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",,24.75746,84.366208,PM2.5,72,399,177
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",,25.42742023,86.13886079,SO2,4,44,15
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",,25.42742023,86.13886079,CO,33,72,48
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",,26.80365,84.51954,SO2,11,21,17
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",,26.80365,84.51954,CO,38,110,54
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,25.251013,86.989001,NO2,19,44,27
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,25.251013,86.989001,NH3,1,3,2
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,25.251013,86.989001,OZONE,17,30,18
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",,25.265194,87.012947,OZONE,1,37,23
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",,25.204762,85.51496,PM2.5,NA,NA,NA
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",,25.204762,85.51496,CO,11,12,12
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",,25.56752,83.966379,PM10,59,187,98
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",,25.7808257,84.7446768,NH3,4,13,7
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",,25.7808257,84.7446768,CO,2,20,9
India,Assam,Guwahati,"IITG, Guwahati - PCBA",,26.2028636,91.70046436,OZONE,2,50,25
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",,26.10887,91.589544,PM2.5,3,362,216
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",,26.10887,91.589544,NO2,17,23,19
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",,26.10887,91.589544,SO2,9,16,13
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",,26.181742,91.78063,PM10,NA,NA,NA
